"dgp","metric","model","iteration","k","n_trees","nu","q","min_node_size","sample_fraction","mtry","weights_method","value"
"dgp30","ate_estimate","bart_s-learner",1,2,100,10,0.75,NA,NA,NA,NA,10.7359295729269
"dgp30","ate_bias","bart_s-learner",1,2,100,10,0.75,NA,NA,NA,NA,0.73592957292693
"dgp30","ci_length","bart_s-learner",1,2,100,10,0.75,NA,NA,NA,NA,1.90888471620745
"dgp30","coverage","bart_s-learner",1,2,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,3,100,3,0.99,NA,NA,NA,NA,10.6824094786019
"dgp30","ate_bias","bart_s-learner",1,3,100,3,0.99,NA,NA,NA,NA,0.682409478601896
"dgp30","ci_length","bart_s-learner",1,3,100,3,0.99,NA,NA,NA,NA,1.75650106874874
"dgp30","coverage","bart_s-learner",1,3,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,3,100,10,0.75,NA,NA,NA,NA,10.7384933685163
"dgp30","ate_bias","bart_s-learner",1,3,100,10,0.75,NA,NA,NA,NA,0.738493368516343
"dgp30","ci_length","bart_s-learner",1,3,100,10,0.75,NA,NA,NA,NA,1.93693829708253
"dgp30","coverage","bart_s-learner",1,3,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,5,100,3,0.99,NA,NA,NA,NA,10.8214843114052
"dgp30","ate_bias","bart_s-learner",1,5,100,3,0.99,NA,NA,NA,NA,0.821484311405195
"dgp30","ci_length","bart_s-learner",1,5,100,3,0.99,NA,NA,NA,NA,1.8953681205891
"dgp30","coverage","bart_s-learner",1,5,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,5,100,10,0.75,NA,NA,NA,NA,10.8314874039315
"dgp30","ate_bias","bart_s-learner",1,5,100,10,0.75,NA,NA,NA,NA,0.831487403931456
"dgp30","ci_length","bart_s-learner",1,5,100,10,0.75,NA,NA,NA,NA,1.8958909915821
"dgp30","coverage","bart_s-learner",1,5,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,1,200,3,0.99,NA,NA,NA,NA,10.6817385474906
"dgp30","ate_bias","bart_s-learner",1,1,200,3,0.99,NA,NA,NA,NA,0.68173854749058
"dgp30","ci_length","bart_s-learner",1,1,200,3,0.99,NA,NA,NA,NA,2.00543284684932
"dgp30","coverage","bart_s-learner",1,1,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,1,200,10,0.75,NA,NA,NA,NA,10.642438863038
"dgp30","ate_bias","bart_s-learner",1,1,200,10,0.75,NA,NA,NA,NA,0.642438863038022
"dgp30","ci_length","bart_s-learner",1,1,200,10,0.75,NA,NA,NA,NA,1.83633353333227
"dgp30","coverage","bart_s-learner",1,1,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,2,200,3,0.99,NA,NA,NA,NA,10.7564053984288
"dgp30","ate_bias","bart_s-learner",1,2,200,3,0.99,NA,NA,NA,NA,0.756405398428832
"dgp30","ci_length","bart_s-learner",1,2,200,3,0.99,NA,NA,NA,NA,1.91931335599821
"dgp30","coverage","bart_s-learner",1,2,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,2,200,10,0.75,NA,NA,NA,NA,10.7610945395532
"dgp30","ate_bias","bart_s-learner",1,2,200,10,0.75,NA,NA,NA,NA,0.761094539553241
"dgp30","ci_length","bart_s-learner",1,2,200,10,0.75,NA,NA,NA,NA,1.93433471973784
"dgp30","coverage","bart_s-learner",1,2,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,3,200,3,0.99,NA,NA,NA,NA,10.8296495952956
"dgp30","ate_bias","bart_s-learner",1,3,200,3,0.99,NA,NA,NA,NA,0.829649595295574
"dgp30","ci_length","bart_s-learner",1,3,200,3,0.99,NA,NA,NA,NA,1.88677519261222
"dgp30","coverage","bart_s-learner",1,3,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,3,200,10,0.75,NA,NA,NA,NA,10.7970774433985
"dgp30","ate_bias","bart_s-learner",1,3,200,10,0.75,NA,NA,NA,NA,0.797077443398509
"dgp30","ci_length","bart_s-learner",1,3,200,10,0.75,NA,NA,NA,NA,1.84898390046081
"dgp30","coverage","bart_s-learner",1,3,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",1,5,200,3,0.99,NA,NA,NA,NA,10.9468338908157
"dgp30","ate_bias","bart_s-learner",1,5,200,3,0.99,NA,NA,NA,NA,0.946833890815668
"dgp30","ci_length","bart_s-learner",1,5,200,3,0.99,NA,NA,NA,NA,1.85066766985094
"dgp30","coverage","bart_s-learner",1,5,200,3,0.99,NA,NA,NA,NA,0
"dgp30","ate_estimate","bart_s-learner",1,5,200,10,0.75,NA,NA,NA,NA,10.9348222188714
"dgp30","ate_bias","bart_s-learner",1,5,200,10,0.75,NA,NA,NA,NA,0.934822218871433
"dgp30","ci_length","bart_s-learner",1,5,200,10,0.75,NA,NA,NA,NA,1.91209509060567
"dgp30","coverage","bart_s-learner",1,5,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,1,75,3,0.99,NA,NA,NA,NA,9.82247221477863
"dgp30","ate_bias","bart_s-learner",2,1,75,3,0.99,NA,NA,NA,NA,-0.17752778522137
"dgp30","ci_length","bart_s-learner",2,1,75,3,0.99,NA,NA,NA,NA,1.81608468510357
"dgp30","coverage","bart_s-learner",2,1,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,1,75,10,0.75,NA,NA,NA,NA,9.82895524732124
"dgp30","ate_bias","bart_s-learner",2,1,75,10,0.75,NA,NA,NA,NA,-0.171044752678757
"dgp30","ci_length","bart_s-learner",2,1,75,10,0.75,NA,NA,NA,NA,1.82418295725272
"dgp30","coverage","bart_s-learner",2,1,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,2,75,3,0.99,NA,NA,NA,NA,9.81692950166252
"dgp30","ate_bias","bart_s-learner",2,2,75,3,0.99,NA,NA,NA,NA,-0.183070498337477
"dgp30","ci_length","bart_s-learner",2,2,75,3,0.99,NA,NA,NA,NA,1.80722405515877
"dgp30","coverage","bart_s-learner",2,2,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,2,75,10,0.75,NA,NA,NA,NA,9.78008535316291
"dgp30","ate_bias","bart_s-learner",2,2,75,10,0.75,NA,NA,NA,NA,-0.219914646837086
"dgp30","ci_length","bart_s-learner",2,2,75,10,0.75,NA,NA,NA,NA,1.82880611714265
"dgp30","coverage","bart_s-learner",2,2,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,3,75,3,0.99,NA,NA,NA,NA,9.82660083618323
"dgp30","ate_bias","bart_s-learner",2,3,75,3,0.99,NA,NA,NA,NA,-0.173399163816768
"dgp30","ci_length","bart_s-learner",2,3,75,3,0.99,NA,NA,NA,NA,1.81437197974203
"dgp30","coverage","bart_s-learner",2,3,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,3,75,10,0.75,NA,NA,NA,NA,9.82866876523347
"dgp30","ate_bias","bart_s-learner",2,3,75,10,0.75,NA,NA,NA,NA,-0.171331234766534
"dgp30","ci_length","bart_s-learner",2,3,75,10,0.75,NA,NA,NA,NA,1.86391324072003
"dgp30","coverage","bart_s-learner",2,3,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,5,75,3,0.99,NA,NA,NA,NA,9.85345944601093
"dgp30","ate_bias","bart_s-learner",2,5,75,3,0.99,NA,NA,NA,NA,-0.14654055398907
"dgp30","ci_length","bart_s-learner",2,5,75,3,0.99,NA,NA,NA,NA,1.87542110218988
"dgp30","coverage","bart_s-learner",2,5,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,5,75,10,0.75,NA,NA,NA,NA,9.85973365729759
"dgp30","ate_bias","bart_s-learner",2,5,75,10,0.75,NA,NA,NA,NA,-0.140266342702409
"dgp30","ci_length","bart_s-learner",2,5,75,10,0.75,NA,NA,NA,NA,1.79130659610924
"dgp30","coverage","bart_s-learner",2,5,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,1,100,3,0.99,NA,NA,NA,NA,9.78939136634623
"dgp30","ate_bias","bart_s-learner",2,1,100,3,0.99,NA,NA,NA,NA,-0.210608633653766
"dgp30","ci_length","bart_s-learner",2,1,100,3,0.99,NA,NA,NA,NA,1.83640938200824
"dgp30","coverage","bart_s-learner",2,1,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,1,100,10,0.75,NA,NA,NA,NA,9.80043066355121
"dgp30","ate_bias","bart_s-learner",2,1,100,10,0.75,NA,NA,NA,NA,-0.199569336448786
"dgp30","ci_length","bart_s-learner",2,1,100,10,0.75,NA,NA,NA,NA,1.82773628249426
"dgp30","coverage","bart_s-learner",2,1,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,2,100,3,0.99,NA,NA,NA,NA,9.78910547520323
"dgp30","ate_bias","bart_s-learner",2,2,100,3,0.99,NA,NA,NA,NA,-0.210894524796766
"dgp30","ci_length","bart_s-learner",2,2,100,3,0.99,NA,NA,NA,NA,1.79709991218693
"dgp30","coverage","bart_s-learner",2,2,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,2,100,10,0.75,NA,NA,NA,NA,9.78134279890504
"dgp30","ate_bias","bart_s-learner",2,2,100,10,0.75,NA,NA,NA,NA,-0.218657201094956
"dgp30","ci_length","bart_s-learner",2,2,100,10,0.75,NA,NA,NA,NA,1.84391996839448
"dgp30","coverage","bart_s-learner",2,2,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,3,100,3,0.99,NA,NA,NA,NA,9.86445929494646
"dgp30","ate_bias","bart_s-learner",2,3,100,3,0.99,NA,NA,NA,NA,-0.13554070505354
"dgp30","ci_length","bart_s-learner",2,3,100,3,0.99,NA,NA,NA,NA,1.82982630378223
"dgp30","coverage","bart_s-learner",2,3,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,3,100,10,0.75,NA,NA,NA,NA,9.83099913821049
"dgp30","ate_bias","bart_s-learner",2,3,100,10,0.75,NA,NA,NA,NA,-0.169000861789506
"dgp30","ci_length","bart_s-learner",2,3,100,10,0.75,NA,NA,NA,NA,1.80561736446131
"dgp30","coverage","bart_s-learner",2,3,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,5,100,3,0.99,NA,NA,NA,NA,9.89983004993358
"dgp30","ate_bias","bart_s-learner",2,5,100,3,0.99,NA,NA,NA,NA,-0.100169950066421
"dgp30","ci_length","bart_s-learner",2,5,100,3,0.99,NA,NA,NA,NA,1.81095155918436
"dgp30","coverage","bart_s-learner",2,5,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,5,100,10,0.75,NA,NA,NA,NA,9.85015265359669
"dgp30","ate_bias","bart_s-learner",2,5,100,10,0.75,NA,NA,NA,NA,-0.149847346403314
"dgp30","ci_length","bart_s-learner",2,5,100,10,0.75,NA,NA,NA,NA,1.80247528498206
"dgp30","coverage","bart_s-learner",2,5,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,1,200,3,0.99,NA,NA,NA,NA,9.7198698899778
"dgp30","ate_bias","bart_s-learner",2,1,200,3,0.99,NA,NA,NA,NA,-0.280130110022199
"dgp30","ci_length","bart_s-learner",2,1,200,3,0.99,NA,NA,NA,NA,1.79519168610449
"dgp30","coverage","bart_s-learner",2,1,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,1,200,10,0.75,NA,NA,NA,NA,9.68872712842952
"dgp30","ate_bias","bart_s-learner",2,1,200,10,0.75,NA,NA,NA,NA,-0.311272871570477
"dgp30","ci_length","bart_s-learner",2,1,200,10,0.75,NA,NA,NA,NA,1.78405496882561
"dgp30","coverage","bart_s-learner",2,1,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,2,200,3,0.99,NA,NA,NA,NA,9.74990226174221
"dgp30","ate_bias","bart_s-learner",2,2,200,3,0.99,NA,NA,NA,NA,-0.250097738257788
"dgp30","ci_length","bart_s-learner",2,2,200,3,0.99,NA,NA,NA,NA,1.78598435989166
"dgp30","coverage","bart_s-learner",2,2,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,2,200,10,0.75,NA,NA,NA,NA,9.707487463746
"dgp30","ate_bias","bart_s-learner",2,2,200,10,0.75,NA,NA,NA,NA,-0.292512536254003
"dgp30","ci_length","bart_s-learner",2,2,200,10,0.75,NA,NA,NA,NA,1.83201036835468
"dgp30","coverage","bart_s-learner",2,2,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,3,200,3,0.99,NA,NA,NA,NA,9.79917427418123
"dgp30","ate_bias","bart_s-learner",2,3,200,3,0.99,NA,NA,NA,NA,-0.20082572581877
"dgp30","ci_length","bart_s-learner",2,3,200,3,0.99,NA,NA,NA,NA,1.82265385400288
"dgp30","coverage","bart_s-learner",2,3,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,3,200,10,0.75,NA,NA,NA,NA,9.76615872074386
"dgp30","ate_bias","bart_s-learner",2,3,200,10,0.75,NA,NA,NA,NA,-0.233841279256138
"dgp30","ci_length","bart_s-learner",2,3,200,10,0.75,NA,NA,NA,NA,1.79364058483548
"dgp30","coverage","bart_s-learner",2,3,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,5,200,3,0.99,NA,NA,NA,NA,9.93732569896478
"dgp30","ate_bias","bart_s-learner",2,5,200,3,0.99,NA,NA,NA,NA,-0.0626743010352229
"dgp30","ci_length","bart_s-learner",2,5,200,3,0.99,NA,NA,NA,NA,1.82795237264982
"dgp30","coverage","bart_s-learner",2,5,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",2,5,200,10,0.75,NA,NA,NA,NA,9.92755344338884
"dgp30","ate_bias","bart_s-learner",2,5,200,10,0.75,NA,NA,NA,NA,-0.0724465566111636
"dgp30","ci_length","bart_s-learner",2,5,200,10,0.75,NA,NA,NA,NA,1.83667436452768
"dgp30","coverage","bart_s-learner",2,5,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,1,75,3,0.99,NA,NA,NA,NA,10.2309562075489
"dgp30","ate_bias","bart_s-learner",3,1,75,3,0.99,NA,NA,NA,NA,0.230956207548887
"dgp30","ci_length","bart_s-learner",3,1,75,3,0.99,NA,NA,NA,NA,1.80640878380503
"dgp30","coverage","bart_s-learner",3,1,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,1,75,10,0.75,NA,NA,NA,NA,10.2527422363891
"dgp30","ate_bias","bart_s-learner",3,1,75,10,0.75,NA,NA,NA,NA,0.252742236389114
"dgp30","ci_length","bart_s-learner",3,1,75,10,0.75,NA,NA,NA,NA,1.75489589873047
"dgp30","coverage","bart_s-learner",3,1,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,2,75,3,0.99,NA,NA,NA,NA,10.3386520416261
"dgp30","ate_bias","bart_s-learner",3,2,75,3,0.99,NA,NA,NA,NA,0.338652041626061
"dgp30","ci_length","bart_s-learner",3,2,75,3,0.99,NA,NA,NA,NA,1.80515491036458
"dgp30","coverage","bart_s-learner",3,2,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,2,75,10,0.75,NA,NA,NA,NA,10.2780638466302
"dgp30","ate_bias","bart_s-learner",3,2,75,10,0.75,NA,NA,NA,NA,0.278063846630191
"dgp30","ci_length","bart_s-learner",3,2,75,10,0.75,NA,NA,NA,NA,1.78617731962923
"dgp30","coverage","bart_s-learner",3,2,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,3,75,3,0.99,NA,NA,NA,NA,10.27955986232
"dgp30","ate_bias","bart_s-learner",3,3,75,3,0.99,NA,NA,NA,NA,0.279559862320014
"dgp30","ci_length","bart_s-learner",3,3,75,3,0.99,NA,NA,NA,NA,1.77586680433913
"dgp30","coverage","bart_s-learner",3,3,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,3,75,10,0.75,NA,NA,NA,NA,10.2998617304855
"dgp30","ate_bias","bart_s-learner",3,3,75,10,0.75,NA,NA,NA,NA,0.299861730485537
"dgp30","ci_length","bart_s-learner",3,3,75,10,0.75,NA,NA,NA,NA,1.78129659499467
"dgp30","coverage","bart_s-learner",3,3,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,5,75,3,0.99,NA,NA,NA,NA,10.3685017491431
"dgp30","ate_bias","bart_s-learner",3,5,75,3,0.99,NA,NA,NA,NA,0.368501749143078
"dgp30","ci_length","bart_s-learner",3,5,75,3,0.99,NA,NA,NA,NA,1.7825326229997
"dgp30","coverage","bart_s-learner",3,5,75,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,5,75,10,0.75,NA,NA,NA,NA,10.2990115970579
"dgp30","ate_bias","bart_s-learner",3,5,75,10,0.75,NA,NA,NA,NA,0.299011597057854
"dgp30","ci_length","bart_s-learner",3,5,75,10,0.75,NA,NA,NA,NA,1.78554559566731
"dgp30","coverage","bart_s-learner",3,5,75,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,1,100,3,0.99,NA,NA,NA,NA,10.2212811712993
"dgp30","ate_bias","bart_s-learner",3,1,100,3,0.99,NA,NA,NA,NA,0.221281171299307
"dgp30","ci_length","bart_s-learner",3,1,100,3,0.99,NA,NA,NA,NA,1.84751232192404
"dgp30","coverage","bart_s-learner",3,1,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,1,100,10,0.75,NA,NA,NA,NA,10.2233328726334
"dgp30","ate_bias","bart_s-learner",3,1,100,10,0.75,NA,NA,NA,NA,0.223332872633385
"dgp30","ci_length","bart_s-learner",3,1,100,10,0.75,NA,NA,NA,NA,1.85295857310099
"dgp30","coverage","bart_s-learner",3,1,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,2,100,3,0.99,NA,NA,NA,NA,10.2550970761934
"dgp30","ate_bias","bart_s-learner",3,2,100,3,0.99,NA,NA,NA,NA,0.255097076193406
"dgp30","ci_length","bart_s-learner",3,2,100,3,0.99,NA,NA,NA,NA,1.79008082578847
"dgp30","coverage","bart_s-learner",3,2,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,2,100,10,0.75,NA,NA,NA,NA,10.2459400538183
"dgp30","ate_bias","bart_s-learner",3,2,100,10,0.75,NA,NA,NA,NA,0.245940053818279
"dgp30","ci_length","bart_s-learner",3,2,100,10,0.75,NA,NA,NA,NA,1.78560976966338
"dgp30","coverage","bart_s-learner",3,2,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,3,100,3,0.99,NA,NA,NA,NA,10.2639587017302
"dgp30","ate_bias","bart_s-learner",3,3,100,3,0.99,NA,NA,NA,NA,0.263958701730221
"dgp30","ci_length","bart_s-learner",3,3,100,3,0.99,NA,NA,NA,NA,1.83833489660809
"dgp30","coverage","bart_s-learner",3,3,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,3,100,10,0.75,NA,NA,NA,NA,10.2698875832323
"dgp30","ate_bias","bart_s-learner",3,3,100,10,0.75,NA,NA,NA,NA,0.26988758323232
"dgp30","ci_length","bart_s-learner",3,3,100,10,0.75,NA,NA,NA,NA,1.8020473299469
"dgp30","coverage","bart_s-learner",3,3,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,5,100,3,0.99,NA,NA,NA,NA,10.3890880447288
"dgp30","ate_bias","bart_s-learner",3,5,100,3,0.99,NA,NA,NA,NA,0.389088044728846
"dgp30","ci_length","bart_s-learner",3,5,100,3,0.99,NA,NA,NA,NA,1.7884351378562
"dgp30","coverage","bart_s-learner",3,5,100,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,5,100,10,0.75,NA,NA,NA,NA,10.3311937087131
"dgp30","ate_bias","bart_s-learner",3,5,100,10,0.75,NA,NA,NA,NA,0.331193708713137
"dgp30","ci_length","bart_s-learner",3,5,100,10,0.75,NA,NA,NA,NA,1.78026645621007
"dgp30","coverage","bart_s-learner",3,5,100,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,1,200,3,0.99,NA,NA,NA,NA,10.1962411492319
"dgp30","ate_bias","bart_s-learner",3,1,200,3,0.99,NA,NA,NA,NA,0.196241149231945
"dgp30","ci_length","bart_s-learner",3,1,200,3,0.99,NA,NA,NA,NA,1.81686866617479
"dgp30","coverage","bart_s-learner",3,1,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,1,200,10,0.75,NA,NA,NA,NA,10.2331937692137
"dgp30","ate_bias","bart_s-learner",3,1,200,10,0.75,NA,NA,NA,NA,0.233193769213715
"dgp30","ci_length","bart_s-learner",3,1,200,10,0.75,NA,NA,NA,NA,1.79726507414371
"dgp30","coverage","bart_s-learner",3,1,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,2,200,3,0.99,NA,NA,NA,NA,10.2588376880131
"dgp30","ate_bias","bart_s-learner",3,2,200,3,0.99,NA,NA,NA,NA,0.258837688013083
"dgp30","ci_length","bart_s-learner",3,2,200,3,0.99,NA,NA,NA,NA,1.79586706549125
"dgp30","coverage","bart_s-learner",3,2,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,2,200,10,0.75,NA,NA,NA,NA,10.2066016458001
"dgp30","ate_bias","bart_s-learner",3,2,200,10,0.75,NA,NA,NA,NA,0.206601645800069
"dgp30","ci_length","bart_s-learner",3,2,200,10,0.75,NA,NA,NA,NA,1.80962699154364
"dgp30","coverage","bart_s-learner",3,2,200,10,0.75,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,3,200,3,0.99,NA,NA,NA,NA,10.2902536950057
"dgp30","ate_bias","bart_s-learner",3,3,200,3,0.99,NA,NA,NA,NA,0.290253695005681
"dgp30","ci_length","bart_s-learner",3,3,200,3,0.99,NA,NA,NA,NA,1.76066937699742
"dgp30","coverage","bart_s-learner",3,3,200,3,0.99,NA,NA,NA,NA,1
"dgp30","ate_estimate","bart_s-learner",3,3,200,10,0.75,NA,NA,NA,NA,10.300186253712
