"dgp","metric","model","iteration","k","n_trees","nu","q","min_node_size","sample_fraction","mtry","weights_method","value"
"dgp63","ci_length","bart_t-learner",9,2,200,3,0.9,NA,NA,NA,NA,0.9782827571457
"dgp63","coverage","bart_t-learner",9,2,200,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,2,200,3,0.99,NA,NA,NA,NA,-2.05029191361911
"dgp63","ate_bias","bart_t-learner",9,2,200,3,0.99,NA,NA,NA,NA,-0.0502919136191071
"dgp63","ci_length","bart_t-learner",9,2,200,3,0.99,NA,NA,NA,NA,0.962745037875637
"dgp63","coverage","bart_t-learner",9,2,200,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,2,200,10,0.75,NA,NA,NA,NA,-2.04956620802535
"dgp63","ate_bias","bart_t-learner",9,2,200,10,0.75,NA,NA,NA,NA,-0.0495662080253454
"dgp63","ci_length","bart_t-learner",9,2,200,10,0.75,NA,NA,NA,NA,0.944467223797307
"dgp63","coverage","bart_t-learner",9,2,200,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,3,200,3,0.9,NA,NA,NA,NA,-1.97208460931701
"dgp63","ate_bias","bart_t-learner",9,3,200,3,0.9,NA,NA,NA,NA,0.0279153906829854
"dgp63","ci_length","bart_t-learner",9,3,200,3,0.9,NA,NA,NA,NA,0.913913248711625
"dgp63","coverage","bart_t-learner",9,3,200,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,3,200,3,0.99,NA,NA,NA,NA,-1.97445207227028
"dgp63","ate_bias","bart_t-learner",9,3,200,3,0.99,NA,NA,NA,NA,0.0255479277297193
"dgp63","ci_length","bart_t-learner",9,3,200,3,0.99,NA,NA,NA,NA,0.891358729862038
"dgp63","coverage","bart_t-learner",9,3,200,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,3,200,10,0.75,NA,NA,NA,NA,-1.97404104829631
"dgp63","ate_bias","bart_t-learner",9,3,200,10,0.75,NA,NA,NA,NA,0.0259589517036889
"dgp63","ci_length","bart_t-learner",9,3,200,10,0.75,NA,NA,NA,NA,0.902938007117996
"dgp63","coverage","bart_t-learner",9,3,200,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,5,200,3,0.9,NA,NA,NA,NA,-1.84039562977358
"dgp63","ate_bias","bart_t-learner",9,5,200,3,0.9,NA,NA,NA,NA,0.159604370226423
"dgp63","ci_length","bart_t-learner",9,5,200,3,0.9,NA,NA,NA,NA,0.832930136872091
"dgp63","coverage","bart_t-learner",9,5,200,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,5,200,3,0.99,NA,NA,NA,NA,-1.842082138988
"dgp63","ate_bias","bart_t-learner",9,5,200,3,0.99,NA,NA,NA,NA,0.157917861012
"dgp63","ci_length","bart_t-learner",9,5,200,3,0.99,NA,NA,NA,NA,0.870112170547846
"dgp63","coverage","bart_t-learner",9,5,200,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",9,5,200,10,0.75,NA,NA,NA,NA,-1.83948551479231
"dgp63","ate_bias","bart_t-learner",9,5,200,10,0.75,NA,NA,NA,NA,0.160514485207688
"dgp63","ci_length","bart_t-learner",9,5,200,10,0.75,NA,NA,NA,NA,0.855980190437855
"dgp63","coverage","bart_t-learner",9,5,200,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,75,3,0.9,NA,NA,NA,NA,-1.96869389908127
"dgp63","ate_bias","bart_t-learner",10,1,75,3,0.9,NA,NA,NA,NA,0.0313061009187283
"dgp63","ci_length","bart_t-learner",10,1,75,3,0.9,NA,NA,NA,NA,0.953959464937547
"dgp63","coverage","bart_t-learner",10,1,75,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,75,3,0.99,NA,NA,NA,NA,-1.94479771787106
"dgp63","ate_bias","bart_t-learner",10,1,75,3,0.99,NA,NA,NA,NA,0.0552022821289437
"dgp63","ci_length","bart_t-learner",10,1,75,3,0.99,NA,NA,NA,NA,0.974586781428723
"dgp63","coverage","bart_t-learner",10,1,75,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,75,10,0.75,NA,NA,NA,NA,-1.97129259554719
"dgp63","ate_bias","bart_t-learner",10,1,75,10,0.75,NA,NA,NA,NA,0.0287074044528064
"dgp63","ci_length","bart_t-learner",10,1,75,10,0.75,NA,NA,NA,NA,0.97719998076035
"dgp63","coverage","bart_t-learner",10,1,75,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,75,3,0.9,NA,NA,NA,NA,-1.9891796706093
"dgp63","ate_bias","bart_t-learner",10,2,75,3,0.9,NA,NA,NA,NA,0.0108203293907025
"dgp63","ci_length","bart_t-learner",10,2,75,3,0.9,NA,NA,NA,NA,0.909126785333709
"dgp63","coverage","bart_t-learner",10,2,75,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,75,3,0.99,NA,NA,NA,NA,-1.99314289279769
"dgp63","ate_bias","bart_t-learner",10,2,75,3,0.99,NA,NA,NA,NA,0.00685710720230581
"dgp63","ci_length","bart_t-learner",10,2,75,3,0.99,NA,NA,NA,NA,0.92893464929269
"dgp63","coverage","bart_t-learner",10,2,75,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,75,10,0.75,NA,NA,NA,NA,-1.99436481411718
"dgp63","ate_bias","bart_t-learner",10,2,75,10,0.75,NA,NA,NA,NA,0.00563518588282075
"dgp63","ci_length","bart_t-learner",10,2,75,10,0.75,NA,NA,NA,NA,0.896957163591231
"dgp63","coverage","bart_t-learner",10,2,75,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,75,3,0.9,NA,NA,NA,NA,-1.98137229941189
"dgp63","ate_bias","bart_t-learner",10,3,75,3,0.9,NA,NA,NA,NA,0.0186277005881059
"dgp63","ci_length","bart_t-learner",10,3,75,3,0.9,NA,NA,NA,NA,0.869766529607447
"dgp63","coverage","bart_t-learner",10,3,75,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,75,3,0.99,NA,NA,NA,NA,-1.98390019952983
"dgp63","ate_bias","bart_t-learner",10,3,75,3,0.99,NA,NA,NA,NA,0.0160998004701711
"dgp63","ci_length","bart_t-learner",10,3,75,3,0.99,NA,NA,NA,NA,0.863520452200114
"dgp63","coverage","bart_t-learner",10,3,75,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,75,10,0.75,NA,NA,NA,NA,-1.98022729641987
"dgp63","ate_bias","bart_t-learner",10,3,75,10,0.75,NA,NA,NA,NA,0.0197727035801334
"dgp63","ci_length","bart_t-learner",10,3,75,10,0.75,NA,NA,NA,NA,0.881985062481837
"dgp63","coverage","bart_t-learner",10,3,75,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,75,3,0.9,NA,NA,NA,NA,-1.92939235127825
"dgp63","ate_bias","bart_t-learner",10,5,75,3,0.9,NA,NA,NA,NA,0.0706076487217506
"dgp63","ci_length","bart_t-learner",10,5,75,3,0.9,NA,NA,NA,NA,0.807279129664662
"dgp63","coverage","bart_t-learner",10,5,75,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,75,3,0.99,NA,NA,NA,NA,-1.92901063727852
"dgp63","ate_bias","bart_t-learner",10,5,75,3,0.99,NA,NA,NA,NA,0.0709893627214795
"dgp63","ci_length","bart_t-learner",10,5,75,3,0.99,NA,NA,NA,NA,0.835210718680865
"dgp63","coverage","bart_t-learner",10,5,75,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,75,10,0.75,NA,NA,NA,NA,-1.92638519934684
"dgp63","ate_bias","bart_t-learner",10,5,75,10,0.75,NA,NA,NA,NA,0.0736148006531629
"dgp63","ci_length","bart_t-learner",10,5,75,10,0.75,NA,NA,NA,NA,0.843601784115632
"dgp63","coverage","bart_t-learner",10,5,75,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,100,3,0.9,NA,NA,NA,NA,-1.98083281039891
"dgp63","ate_bias","bart_t-learner",10,1,100,3,0.9,NA,NA,NA,NA,0.0191671896010872
"dgp63","ci_length","bart_t-learner",10,1,100,3,0.9,NA,NA,NA,NA,0.980110048389348
"dgp63","coverage","bart_t-learner",10,1,100,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,100,3,0.99,NA,NA,NA,NA,-1.97245826907167
"dgp63","ate_bias","bart_t-learner",10,1,100,3,0.99,NA,NA,NA,NA,0.0275417309283343
"dgp63","ci_length","bart_t-learner",10,1,100,3,0.99,NA,NA,NA,NA,0.993104614925715
"dgp63","coverage","bart_t-learner",10,1,100,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,100,10,0.75,NA,NA,NA,NA,-1.97218218288963
"dgp63","ate_bias","bart_t-learner",10,1,100,10,0.75,NA,NA,NA,NA,0.0278178171103658
"dgp63","ci_length","bart_t-learner",10,1,100,10,0.75,NA,NA,NA,NA,0.958288113620762
"dgp63","coverage","bart_t-learner",10,1,100,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,100,3,0.9,NA,NA,NA,NA,-2.00106928765721
"dgp63","ate_bias","bart_t-learner",10,2,100,3,0.9,NA,NA,NA,NA,-0.00106928765721204
"dgp63","ci_length","bart_t-learner",10,2,100,3,0.9,NA,NA,NA,NA,0.922521049543274
"dgp63","coverage","bart_t-learner",10,2,100,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,100,3,0.99,NA,NA,NA,NA,-1.99709622648201
"dgp63","ate_bias","bart_t-learner",10,2,100,3,0.99,NA,NA,NA,NA,0.00290377351798599
"dgp63","ci_length","bart_t-learner",10,2,100,3,0.99,NA,NA,NA,NA,0.930121256837188
"dgp63","coverage","bart_t-learner",10,2,100,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,100,10,0.75,NA,NA,NA,NA,-1.99306722932841
"dgp63","ate_bias","bart_t-learner",10,2,100,10,0.75,NA,NA,NA,NA,0.00693277067159315
"dgp63","ci_length","bart_t-learner",10,2,100,10,0.75,NA,NA,NA,NA,0.925499626870685
"dgp63","coverage","bart_t-learner",10,2,100,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,100,3,0.9,NA,NA,NA,NA,-1.98492416971117
"dgp63","ate_bias","bart_t-learner",10,3,100,3,0.9,NA,NA,NA,NA,0.0150758302888281
"dgp63","ci_length","bart_t-learner",10,3,100,3,0.9,NA,NA,NA,NA,0.890287472211715
"dgp63","coverage","bart_t-learner",10,3,100,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,100,3,0.99,NA,NA,NA,NA,-1.98597634833593
"dgp63","ate_bias","bart_t-learner",10,3,100,3,0.99,NA,NA,NA,NA,0.0140236516640668
"dgp63","ci_length","bart_t-learner",10,3,100,3,0.99,NA,NA,NA,NA,0.877987166941979
"dgp63","coverage","bart_t-learner",10,3,100,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,100,10,0.75,NA,NA,NA,NA,-1.98223130083058
"dgp63","ate_bias","bart_t-learner",10,3,100,10,0.75,NA,NA,NA,NA,0.0177686991694166
"dgp63","ci_length","bart_t-learner",10,3,100,10,0.75,NA,NA,NA,NA,0.879249086021462
"dgp63","coverage","bart_t-learner",10,3,100,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,100,3,0.9,NA,NA,NA,NA,-1.91944005997077
"dgp63","ate_bias","bart_t-learner",10,5,100,3,0.9,NA,NA,NA,NA,0.0805599400292298
"dgp63","ci_length","bart_t-learner",10,5,100,3,0.9,NA,NA,NA,NA,0.850883584746387
"dgp63","coverage","bart_t-learner",10,5,100,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,100,3,0.99,NA,NA,NA,NA,-1.92234541954792
"dgp63","ate_bias","bart_t-learner",10,5,100,3,0.99,NA,NA,NA,NA,0.0776545804520841
"dgp63","ci_length","bart_t-learner",10,5,100,3,0.99,NA,NA,NA,NA,0.829297016480165
"dgp63","coverage","bart_t-learner",10,5,100,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,100,10,0.75,NA,NA,NA,NA,-1.92291683689134
"dgp63","ate_bias","bart_t-learner",10,5,100,10,0.75,NA,NA,NA,NA,0.0770831631086573
"dgp63","ci_length","bart_t-learner",10,5,100,10,0.75,NA,NA,NA,NA,0.833886416105346
"dgp63","coverage","bart_t-learner",10,5,100,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,200,3,0.9,NA,NA,NA,NA,-2.01562611126257
"dgp63","ate_bias","bart_t-learner",10,1,200,3,0.9,NA,NA,NA,NA,-0.0156261112625677
"dgp63","ci_length","bart_t-learner",10,1,200,3,0.9,NA,NA,NA,NA,1.03814542887579
"dgp63","coverage","bart_t-learner",10,1,200,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,200,3,0.99,NA,NA,NA,NA,-2.00869925899445
"dgp63","ate_bias","bart_t-learner",10,1,200,3,0.99,NA,NA,NA,NA,-0.00869925899445123
"dgp63","ci_length","bart_t-learner",10,1,200,3,0.99,NA,NA,NA,NA,1.00598735632202
"dgp63","coverage","bart_t-learner",10,1,200,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,1,200,10,0.75,NA,NA,NA,NA,-2.00898720253778
"dgp63","ate_bias","bart_t-learner",10,1,200,10,0.75,NA,NA,NA,NA,-0.00898720253778151
"dgp63","ci_length","bart_t-learner",10,1,200,10,0.75,NA,NA,NA,NA,1.01870814196793
"dgp63","coverage","bart_t-learner",10,1,200,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,200,3,0.9,NA,NA,NA,NA,-2.01381992489293
"dgp63","ate_bias","bart_t-learner",10,2,200,3,0.9,NA,NA,NA,NA,-0.0138199248929274
"dgp63","ci_length","bart_t-learner",10,2,200,3,0.9,NA,NA,NA,NA,0.931152253429115
"dgp63","coverage","bart_t-learner",10,2,200,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,200,3,0.99,NA,NA,NA,NA,-2.01077361294946
"dgp63","ate_bias","bart_t-learner",10,2,200,3,0.99,NA,NA,NA,NA,-0.0107736129494609
"dgp63","ci_length","bart_t-learner",10,2,200,3,0.99,NA,NA,NA,NA,0.948532864913419
"dgp63","coverage","bart_t-learner",10,2,200,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,2,200,10,0.75,NA,NA,NA,NA,-2.010053710001
"dgp63","ate_bias","bart_t-learner",10,2,200,10,0.75,NA,NA,NA,NA,-0.0100537100010034
"dgp63","ci_length","bart_t-learner",10,2,200,10,0.75,NA,NA,NA,NA,0.940147037490566
"dgp63","coverage","bart_t-learner",10,2,200,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,200,3,0.9,NA,NA,NA,NA,-1.98635744954585
"dgp63","ate_bias","bart_t-learner",10,3,200,3,0.9,NA,NA,NA,NA,0.0136425504541482
"dgp63","ci_length","bart_t-learner",10,3,200,3,0.9,NA,NA,NA,NA,0.905838590968919
"dgp63","coverage","bart_t-learner",10,3,200,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,200,3,0.99,NA,NA,NA,NA,-1.9886474669937
"dgp63","ate_bias","bart_t-learner",10,3,200,3,0.99,NA,NA,NA,NA,0.011352533006298
"dgp63","ci_length","bart_t-learner",10,3,200,3,0.99,NA,NA,NA,NA,0.89531647616674
"dgp63","coverage","bart_t-learner",10,3,200,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,3,200,10,0.75,NA,NA,NA,NA,-1.9879699931843
"dgp63","ate_bias","bart_t-learner",10,3,200,10,0.75,NA,NA,NA,NA,0.0120300068157015
"dgp63","ci_length","bart_t-learner",10,3,200,10,0.75,NA,NA,NA,NA,0.889856965066245
"dgp63","coverage","bart_t-learner",10,3,200,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,200,3,0.9,NA,NA,NA,NA,-1.91030637210077
"dgp63","ate_bias","bart_t-learner",10,5,200,3,0.9,NA,NA,NA,NA,0.089693627899226
"dgp63","ci_length","bart_t-learner",10,5,200,3,0.9,NA,NA,NA,NA,0.857086345725923
"dgp63","coverage","bart_t-learner",10,5,200,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,200,3,0.99,NA,NA,NA,NA,-1.9137785147804
"dgp63","ate_bias","bart_t-learner",10,5,200,3,0.99,NA,NA,NA,NA,0.0862214852195973
"dgp63","ci_length","bart_t-learner",10,5,200,3,0.99,NA,NA,NA,NA,0.855920518009545
"dgp63","coverage","bart_t-learner",10,5,200,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",10,5,200,10,0.75,NA,NA,NA,NA,-1.91287025691862
"dgp63","ate_bias","bart_t-learner",10,5,200,10,0.75,NA,NA,NA,NA,0.0871297430813769
"dgp63","ci_length","bart_t-learner",10,5,200,10,0.75,NA,NA,NA,NA,0.836542773062561
"dgp63","coverage","bart_t-learner",10,5,200,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,1,75,3,0.9,NA,NA,NA,NA,-1.66540104132376
"dgp63","ate_bias","bart_t-learner",11,1,75,3,0.9,NA,NA,NA,NA,0.334598958676238
"dgp63","ci_length","bart_t-learner",11,1,75,3,0.9,NA,NA,NA,NA,0.982790465487849
"dgp63","coverage","bart_t-learner",11,1,75,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,1,75,3,0.99,NA,NA,NA,NA,-1.65665599120446
"dgp63","ate_bias","bart_t-learner",11,1,75,3,0.99,NA,NA,NA,NA,0.343344008795536
"dgp63","ci_length","bart_t-learner",11,1,75,3,0.99,NA,NA,NA,NA,0.982486332129656
"dgp63","coverage","bart_t-learner",11,1,75,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,1,75,10,0.75,NA,NA,NA,NA,-1.66286249752364
"dgp63","ate_bias","bart_t-learner",11,1,75,10,0.75,NA,NA,NA,NA,0.337137502476356
"dgp63","ci_length","bart_t-learner",11,1,75,10,0.75,NA,NA,NA,NA,1.01680132068682
"dgp63","coverage","bart_t-learner",11,1,75,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,2,75,3,0.9,NA,NA,NA,NA,-1.6325087126495
"dgp63","ate_bias","bart_t-learner",11,2,75,3,0.9,NA,NA,NA,NA,0.367491287350505
"dgp63","ci_length","bart_t-learner",11,2,75,3,0.9,NA,NA,NA,NA,0.942602734094434
"dgp63","coverage","bart_t-learner",11,2,75,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,2,75,3,0.99,NA,NA,NA,NA,-1.6308634043172
"dgp63","ate_bias","bart_t-learner",11,2,75,3,0.99,NA,NA,NA,NA,0.369136595682803
"dgp63","ci_length","bart_t-learner",11,2,75,3,0.99,NA,NA,NA,NA,0.959580585527856
"dgp63","coverage","bart_t-learner",11,2,75,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,2,75,10,0.75,NA,NA,NA,NA,-1.63209112722755
"dgp63","ate_bias","bart_t-learner",11,2,75,10,0.75,NA,NA,NA,NA,0.367908872772446
"dgp63","ci_length","bart_t-learner",11,2,75,10,0.75,NA,NA,NA,NA,0.951553978192765
"dgp63","coverage","bart_t-learner",11,2,75,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,3,75,3,0.9,NA,NA,NA,NA,-1.59075568118217
"dgp63","ate_bias","bart_t-learner",11,3,75,3,0.9,NA,NA,NA,NA,0.409244318817831
"dgp63","ci_length","bart_t-learner",11,3,75,3,0.9,NA,NA,NA,NA,0.894134580730793
"dgp63","coverage","bart_t-learner",11,3,75,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,3,75,3,0.99,NA,NA,NA,NA,-1.59515238266199
"dgp63","ate_bias","bart_t-learner",11,3,75,3,0.99,NA,NA,NA,NA,0.404847617338012
"dgp63","ci_length","bart_t-learner",11,3,75,3,0.99,NA,NA,NA,NA,0.919072201882402
"dgp63","coverage","bart_t-learner",11,3,75,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,3,75,10,0.75,NA,NA,NA,NA,-1.60064483175629
"dgp63","ate_bias","bart_t-learner",11,3,75,10,0.75,NA,NA,NA,NA,0.399355168243714
"dgp63","ci_length","bart_t-learner",11,3,75,10,0.75,NA,NA,NA,NA,0.905210726397004
"dgp63","coverage","bart_t-learner",11,3,75,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,5,75,3,0.9,NA,NA,NA,NA,-1.51590971269184
"dgp63","ate_bias","bart_t-learner",11,5,75,3,0.9,NA,NA,NA,NA,0.484090287308164
"dgp63","ci_length","bart_t-learner",11,5,75,3,0.9,NA,NA,NA,NA,0.86732471008453
"dgp63","coverage","bart_t-learner",11,5,75,3,0.9,NA,NA,NA,NA,0
"dgp63","ate_estimate","bart_t-learner",11,5,75,3,0.99,NA,NA,NA,NA,-1.51142647602141
"dgp63","ate_bias","bart_t-learner",11,5,75,3,0.99,NA,NA,NA,NA,0.488573523978587
"dgp63","ci_length","bart_t-learner",11,5,75,3,0.99,NA,NA,NA,NA,0.861288256990235
"dgp63","coverage","bart_t-learner",11,5,75,3,0.99,NA,NA,NA,NA,0
"dgp63","ate_estimate","bart_t-learner",11,5,75,10,0.75,NA,NA,NA,NA,-1.51080206213898
"dgp63","ate_bias","bart_t-learner",11,5,75,10,0.75,NA,NA,NA,NA,0.489197937861023
"dgp63","ci_length","bart_t-learner",11,5,75,10,0.75,NA,NA,NA,NA,0.863151206945418
"dgp63","coverage","bart_t-learner",11,5,75,10,0.75,NA,NA,NA,NA,0
"dgp63","ate_estimate","bart_t-learner",11,1,100,3,0.9,NA,NA,NA,NA,-1.6580617066256
"dgp63","ate_bias","bart_t-learner",11,1,100,3,0.9,NA,NA,NA,NA,0.341938293374401
"dgp63","ci_length","bart_t-learner",11,1,100,3,0.9,NA,NA,NA,NA,1.01085461163045
"dgp63","coverage","bart_t-learner",11,1,100,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,1,100,3,0.99,NA,NA,NA,NA,-1.65988970877375
"dgp63","ate_bias","bart_t-learner",11,1,100,3,0.99,NA,NA,NA,NA,0.340110291226254
"dgp63","ci_length","bart_t-learner",11,1,100,3,0.99,NA,NA,NA,NA,1.02865259572405
"dgp63","coverage","bart_t-learner",11,1,100,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,1,100,10,0.75,NA,NA,NA,NA,-1.66541794848619
"dgp63","ate_bias","bart_t-learner",11,1,100,10,0.75,NA,NA,NA,NA,0.334582051513806
"dgp63","ci_length","bart_t-learner",11,1,100,10,0.75,NA,NA,NA,NA,1.01381579373498
"dgp63","coverage","bart_t-learner",11,1,100,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,2,100,3,0.9,NA,NA,NA,NA,-1.62948684153628
"dgp63","ate_bias","bart_t-learner",11,2,100,3,0.9,NA,NA,NA,NA,0.37051315846372
"dgp63","ci_length","bart_t-learner",11,2,100,3,0.9,NA,NA,NA,NA,0.966545365892997
"dgp63","coverage","bart_t-learner",11,2,100,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,2,100,3,0.99,NA,NA,NA,NA,-1.62469874820478
"dgp63","ate_bias","bart_t-learner",11,2,100,3,0.99,NA,NA,NA,NA,0.375301251795222
"dgp63","ci_length","bart_t-learner",11,2,100,3,0.99,NA,NA,NA,NA,0.955719678995639
"dgp63","coverage","bart_t-learner",11,2,100,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,2,100,10,0.75,NA,NA,NA,NA,-1.62688914626783
"dgp63","ate_bias","bart_t-learner",11,2,100,10,0.75,NA,NA,NA,NA,0.373110853732174
"dgp63","ci_length","bart_t-learner",11,2,100,10,0.75,NA,NA,NA,NA,0.965119380505464
"dgp63","coverage","bart_t-learner",11,2,100,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,3,100,3,0.9,NA,NA,NA,NA,-1.59351289355579
"dgp63","ate_bias","bart_t-learner",11,3,100,3,0.9,NA,NA,NA,NA,0.406487106444214
"dgp63","ci_length","bart_t-learner",11,3,100,3,0.9,NA,NA,NA,NA,0.923150013764965
"dgp63","coverage","bart_t-learner",11,3,100,3,0.9,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,3,100,3,0.99,NA,NA,NA,NA,-1.59833037659504
"dgp63","ate_bias","bart_t-learner",11,3,100,3,0.99,NA,NA,NA,NA,0.401669623404957
"dgp63","ci_length","bart_t-learner",11,3,100,3,0.99,NA,NA,NA,NA,0.914586694769358
"dgp63","coverage","bart_t-learner",11,3,100,3,0.99,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,3,100,10,0.75,NA,NA,NA,NA,-1.59573653411911
"dgp63","ate_bias","bart_t-learner",11,3,100,10,0.75,NA,NA,NA,NA,0.404263465880892
"dgp63","ci_length","bart_t-learner",11,3,100,10,0.75,NA,NA,NA,NA,0.89842494999082
"dgp63","coverage","bart_t-learner",11,3,100,10,0.75,NA,NA,NA,NA,1
"dgp63","ate_estimate","bart_t-learner",11,5,100,3,0.9,NA,NA,NA,NA,-1.51336335328853
"dgp63","ate_bias","bart_t-learner",11,5,100,3,0.9,NA,NA,NA,NA,0.486636646711472
"dgp63","ci_length","bart_t-learner",11,5,100,3,0.9,NA,NA,NA,NA,0.856631646744967
"dgp63","coverage","bart_t-learner",11,5,100,3,0.9,NA,NA,NA,NA,0
"dgp63","ate_estimate","bart_t-learner",11,5,100,3,0.99,NA,NA,NA,NA,-1.5118837527664
"dgp63","ate_bias","bart_t-learner",11,5,100,3,0.99,NA,NA,NA,NA,0.4881162472336
"dgp63","ci_length","bart_t-learner",11,5,100,3,0.99,NA,NA,NA,NA,0.86854981338666
"dgp63","coverage","bart_t-learner",11,5,100,3,0.99,NA,NA,NA,NA,0
"dgp63","ate_estimate","bart_t-learner",11,5,100,10,0.75,NA,NA,NA,NA,-1.51383496207832
"dgp63","ate_bias","bart_t-learner",11,5,100,10,0.75,NA,NA,NA,NA,0.486165037921678
"dgp63","ci_length","bart_t-learner",11,5,100,10,0.75,NA,NA,NA,NA,0.876740259861482
"dgp63","coverage","bart_t-learner",11,5,100,10,0.75,NA,NA,NA,NA,0
"dgp63","ate_estimate","bart_t-learner",11,1,200,3,0.9,NA,NA,NA,NA,-1.62981226052649
"dgp63","ate_bias","bart_t-learner",11,1,200,3,0.9,NA,NA,NA,NA,0.370187739473511
