"dgp","metric","model","iteration","k","n_trees","nu","q","min_node_size","sample_fraction","mtry","weights_method","value"
"dgp60","ate_bias","bart_s-learner",1,2,100,3,0.9,NA,NA,NA,NA,-0.04099450941322
"dgp60","ci_length","bart_s-learner",1,2,100,3,0.9,NA,NA,NA,NA,0.313863578483555
"dgp60","coverage","bart_s-learner",1,2,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",1,3,100,3,0.9,NA,NA,NA,NA,1.61939437833723
"dgp60","ate_bias","bart_s-learner",1,3,100,3,0.9,NA,NA,NA,NA,-0.0668539331989699
"dgp60","ci_length","bart_s-learner",1,3,100,3,0.9,NA,NA,NA,NA,0.314937611438503
"dgp60","coverage","bart_s-learner",1,3,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",1,5,100,3,0.9,NA,NA,NA,NA,1.55612709904856
"dgp60","ate_bias","bart_s-learner",1,5,100,3,0.9,NA,NA,NA,NA,-0.130121212487642
"dgp60","ci_length","bart_s-learner",1,5,100,3,0.9,NA,NA,NA,NA,0.315911411119528
"dgp60","coverage","bart_s-learner",1,5,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",1,1,200,3,0.9,NA,NA,NA,NA,1.67922861993262
"dgp60","ate_bias","bart_s-learner",1,1,200,3,0.9,NA,NA,NA,NA,-0.00701969160358362
"dgp60","ci_length","bart_s-learner",1,1,200,3,0.9,NA,NA,NA,NA,0.334314048210299
"dgp60","coverage","bart_s-learner",1,1,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",1,2,200,3,0.9,NA,NA,NA,NA,1.64330235216867
"dgp60","ate_bias","bart_s-learner",1,2,200,3,0.9,NA,NA,NA,NA,-0.0429459593675345
"dgp60","ci_length","bart_s-learner",1,2,200,3,0.9,NA,NA,NA,NA,0.323029061046275
"dgp60","coverage","bart_s-learner",1,2,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",1,3,200,3,0.9,NA,NA,NA,NA,1.60973691038166
"dgp60","ate_bias","bart_s-learner",1,3,200,3,0.9,NA,NA,NA,NA,-0.0765114011545385
"dgp60","ci_length","bart_s-learner",1,3,200,3,0.9,NA,NA,NA,NA,0.312217013871571
"dgp60","coverage","bart_s-learner",1,3,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",1,5,200,3,0.9,NA,NA,NA,NA,1.53159815629284
"dgp60","ate_bias","bart_s-learner",1,5,200,3,0.9,NA,NA,NA,NA,-0.154650155243364
"dgp60","ci_length","bart_s-learner",1,5,200,3,0.9,NA,NA,NA,NA,0.316170241930142
"dgp60","coverage","bart_s-learner",1,5,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,1,75,3,0.9,NA,NA,NA,NA,1.72391804621308
"dgp60","ate_bias","bart_s-learner",2,1,75,3,0.9,NA,NA,NA,NA,0.0376697346768815
"dgp60","ci_length","bart_s-learner",2,1,75,3,0.9,NA,NA,NA,NA,0.294640097225255
"dgp60","coverage","bart_s-learner",2,1,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,2,75,3,0.9,NA,NA,NA,NA,1.69966912746126
"dgp60","ate_bias","bart_s-learner",2,2,75,3,0.9,NA,NA,NA,NA,0.0134208159250631
"dgp60","ci_length","bart_s-learner",2,2,75,3,0.9,NA,NA,NA,NA,0.301949134074295
"dgp60","coverage","bart_s-learner",2,2,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,3,75,3,0.9,NA,NA,NA,NA,1.67007420403999
"dgp60","ate_bias","bart_s-learner",2,3,75,3,0.9,NA,NA,NA,NA,-0.016174107496209
"dgp60","ci_length","bart_s-learner",2,3,75,3,0.9,NA,NA,NA,NA,0.296492384140049
"dgp60","coverage","bart_s-learner",2,3,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,5,75,3,0.9,NA,NA,NA,NA,1.61546330513796
"dgp60","ate_bias","bart_s-learner",2,5,75,3,0.9,NA,NA,NA,NA,-0.0707850063982378
"dgp60","ci_length","bart_s-learner",2,5,75,3,0.9,NA,NA,NA,NA,0.291984859329617
"dgp60","coverage","bart_s-learner",2,5,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,1,100,3,0.9,NA,NA,NA,NA,1.72078071623285
"dgp60","ate_bias","bart_s-learner",2,1,100,3,0.9,NA,NA,NA,NA,0.0345324046966506
"dgp60","ci_length","bart_s-learner",2,1,100,3,0.9,NA,NA,NA,NA,0.304399412704341
"dgp60","coverage","bart_s-learner",2,1,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,2,100,3,0.9,NA,NA,NA,NA,1.69915367202952
"dgp60","ate_bias","bart_s-learner",2,2,100,3,0.9,NA,NA,NA,NA,0.0129053604933205
"dgp60","ci_length","bart_s-learner",2,2,100,3,0.9,NA,NA,NA,NA,0.294625887487054
"dgp60","coverage","bart_s-learner",2,2,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,3,100,3,0.9,NA,NA,NA,NA,1.66624463088073
"dgp60","ate_bias","bart_s-learner",2,3,100,3,0.9,NA,NA,NA,NA,-0.0200036806554718
"dgp60","ci_length","bart_s-learner",2,3,100,3,0.9,NA,NA,NA,NA,0.299113389973939
"dgp60","coverage","bart_s-learner",2,3,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,5,100,3,0.9,NA,NA,NA,NA,1.60355022189757
"dgp60","ate_bias","bart_s-learner",2,5,100,3,0.9,NA,NA,NA,NA,-0.0826980896386256
"dgp60","ci_length","bart_s-learner",2,5,100,3,0.9,NA,NA,NA,NA,0.290977786020083
"dgp60","coverage","bart_s-learner",2,5,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,1,200,3,0.9,NA,NA,NA,NA,1.73268996639293
"dgp60","ate_bias","bart_s-learner",2,1,200,3,0.9,NA,NA,NA,NA,0.0464416548567295
"dgp60","ci_length","bart_s-learner",2,1,200,3,0.9,NA,NA,NA,NA,0.312324151300878
"dgp60","coverage","bart_s-learner",2,1,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,2,200,3,0.9,NA,NA,NA,NA,1.68983589587416
"dgp60","ate_bias","bart_s-learner",2,2,200,3,0.9,NA,NA,NA,NA,0.00358758433796047
"dgp60","ci_length","bart_s-learner",2,2,200,3,0.9,NA,NA,NA,NA,0.303001765085667
"dgp60","coverage","bart_s-learner",2,2,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,3,200,3,0.9,NA,NA,NA,NA,1.65151028444192
"dgp60","ate_bias","bart_s-learner",2,3,200,3,0.9,NA,NA,NA,NA,-0.034738027094277
"dgp60","ci_length","bart_s-learner",2,3,200,3,0.9,NA,NA,NA,NA,0.295735002071413
"dgp60","coverage","bart_s-learner",2,3,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",2,5,200,3,0.9,NA,NA,NA,NA,1.57611900589991
"dgp60","ate_bias","bart_s-learner",2,5,200,3,0.9,NA,NA,NA,NA,-0.110129305636288
"dgp60","ci_length","bart_s-learner",2,5,200,3,0.9,NA,NA,NA,NA,0.291039942851348
"dgp60","coverage","bart_s-learner",2,5,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,1,75,3,0.9,NA,NA,NA,NA,1.79236090623605
"dgp60","ate_bias","bart_s-learner",3,1,75,3,0.9,NA,NA,NA,NA,0.10611259469985
"dgp60","ci_length","bart_s-learner",3,1,75,3,0.9,NA,NA,NA,NA,0.297865903008931
"dgp60","coverage","bart_s-learner",3,1,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,2,75,3,0.9,NA,NA,NA,NA,1.76767976400265
"dgp60","ate_bias","bart_s-learner",3,2,75,3,0.9,NA,NA,NA,NA,0.0814314524664461
"dgp60","ci_length","bart_s-learner",3,2,75,3,0.9,NA,NA,NA,NA,0.295514063323931
"dgp60","coverage","bart_s-learner",3,2,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,3,75,3,0.9,NA,NA,NA,NA,1.74072937919077
"dgp60","ate_bias","bart_s-learner",3,3,75,3,0.9,NA,NA,NA,NA,0.0544810676545744
"dgp60","ci_length","bart_s-learner",3,3,75,3,0.9,NA,NA,NA,NA,0.297476627810158
"dgp60","coverage","bart_s-learner",3,3,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,5,75,3,0.9,NA,NA,NA,NA,1.67411081497301
"dgp60","ate_bias","bart_s-learner",3,5,75,3,0.9,NA,NA,NA,NA,-0.0121374965631862
"dgp60","ci_length","bart_s-learner",3,5,75,3,0.9,NA,NA,NA,NA,0.293015587920661
"dgp60","coverage","bart_s-learner",3,5,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,1,100,3,0.9,NA,NA,NA,NA,1.7975778983125
"dgp60","ate_bias","bart_s-learner",3,1,100,3,0.9,NA,NA,NA,NA,0.111329586776302
"dgp60","ci_length","bart_s-learner",3,1,100,3,0.9,NA,NA,NA,NA,0.299858165237046
"dgp60","coverage","bart_s-learner",3,1,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,2,100,3,0.9,NA,NA,NA,NA,1.77107042376653
"dgp60","ate_bias","bart_s-learner",3,2,100,3,0.9,NA,NA,NA,NA,0.0848221122303316
"dgp60","ci_length","bart_s-learner",3,2,100,3,0.9,NA,NA,NA,NA,0.290704522008477
"dgp60","coverage","bart_s-learner",3,2,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,3,100,3,0.9,NA,NA,NA,NA,1.73539478618673
"dgp60","ate_bias","bart_s-learner",3,3,100,3,0.9,NA,NA,NA,NA,0.0491464746505281
"dgp60","ci_length","bart_s-learner",3,3,100,3,0.9,NA,NA,NA,NA,0.292181718380003
"dgp60","coverage","bart_s-learner",3,3,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,5,100,3,0.9,NA,NA,NA,NA,1.66326950164793
"dgp60","ate_bias","bart_s-learner",3,5,100,3,0.9,NA,NA,NA,NA,-0.0229788098882711
"dgp60","ci_length","bart_s-learner",3,5,100,3,0.9,NA,NA,NA,NA,0.299076333445785
"dgp60","coverage","bart_s-learner",3,5,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,1,200,3,0.9,NA,NA,NA,NA,1.80973514630335
"dgp60","ate_bias","bart_s-learner",3,1,200,3,0.9,NA,NA,NA,NA,0.123486834767152
"dgp60","ci_length","bart_s-learner",3,1,200,3,0.9,NA,NA,NA,NA,0.307423743832054
"dgp60","coverage","bart_s-learner",3,1,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,2,200,3,0.9,NA,NA,NA,NA,1.76586410915861
"dgp60","ate_bias","bart_s-learner",3,2,200,3,0.9,NA,NA,NA,NA,0.0796157976224106
"dgp60","ci_length","bart_s-learner",3,2,200,3,0.9,NA,NA,NA,NA,0.294866615619808
"dgp60","coverage","bart_s-learner",3,2,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,3,200,3,0.9,NA,NA,NA,NA,1.72323289557737
"dgp60","ate_bias","bart_s-learner",3,3,200,3,0.9,NA,NA,NA,NA,0.0369845840411696
"dgp60","ci_length","bart_s-learner",3,3,200,3,0.9,NA,NA,NA,NA,0.294034003232355
"dgp60","coverage","bart_s-learner",3,3,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",3,5,200,3,0.9,NA,NA,NA,NA,1.63550121159243
"dgp60","ate_bias","bart_s-learner",3,5,200,3,0.9,NA,NA,NA,NA,-0.0507470999437676
"dgp60","ci_length","bart_s-learner",3,5,200,3,0.9,NA,NA,NA,NA,0.298434203258309
"dgp60","coverage","bart_s-learner",3,5,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",4,1,75,3,0.9,NA,NA,NA,NA,1.5598077623292
"dgp60","ate_bias","bart_s-learner",4,1,75,3,0.9,NA,NA,NA,NA,-0.126440549206999
"dgp60","ci_length","bart_s-learner",4,1,75,3,0.9,NA,NA,NA,NA,0.311506014418435
"dgp60","coverage","bart_s-learner",4,1,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",4,2,75,3,0.9,NA,NA,NA,NA,1.54825031557102
"dgp60","ate_bias","bart_s-learner",4,2,75,3,0.9,NA,NA,NA,NA,-0.137997995965182
"dgp60","ci_length","bart_s-learner",4,2,75,3,0.9,NA,NA,NA,NA,0.298400377301383
"dgp60","coverage","bart_s-learner",4,2,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",4,3,75,3,0.9,NA,NA,NA,NA,1.52773095479301
"dgp60","ate_bias","bart_s-learner",4,3,75,3,0.9,NA,NA,NA,NA,-0.158517356743191
"dgp60","ci_length","bart_s-learner",4,3,75,3,0.9,NA,NA,NA,NA,0.301588506871441
"dgp60","coverage","bart_s-learner",4,3,75,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",4,5,75,3,0.9,NA,NA,NA,NA,1.48256011705677
"dgp60","ate_bias","bart_s-learner",4,5,75,3,0.9,NA,NA,NA,NA,-0.203688194479435
"dgp60","ci_length","bart_s-learner",4,5,75,3,0.9,NA,NA,NA,NA,0.298226738453383
"dgp60","coverage","bart_s-learner",4,5,75,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",4,1,100,3,0.9,NA,NA,NA,NA,1.55419879098548
"dgp60","ate_bias","bart_s-learner",4,1,100,3,0.9,NA,NA,NA,NA,-0.132049520550721
"dgp60","ci_length","bart_s-learner",4,1,100,3,0.9,NA,NA,NA,NA,0.308707278018468
"dgp60","coverage","bart_s-learner",4,1,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",4,2,100,3,0.9,NA,NA,NA,NA,1.5418656820534
"dgp60","ate_bias","bart_s-learner",4,2,100,3,0.9,NA,NA,NA,NA,-0.144382629482804
"dgp60","ci_length","bart_s-learner",4,2,100,3,0.9,NA,NA,NA,NA,0.304061461988715
"dgp60","coverage","bart_s-learner",4,2,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",4,3,100,3,0.9,NA,NA,NA,NA,1.52190181332486
"dgp60","ate_bias","bart_s-learner",4,3,100,3,0.9,NA,NA,NA,NA,-0.164346498211337
"dgp60","ci_length","bart_s-learner",4,3,100,3,0.9,NA,NA,NA,NA,0.300014572627881
"dgp60","coverage","bart_s-learner",4,3,100,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",4,5,100,3,0.9,NA,NA,NA,NA,1.47123096808623
"dgp60","ate_bias","bart_s-learner",4,5,100,3,0.9,NA,NA,NA,NA,-0.215017343449968
"dgp60","ci_length","bart_s-learner",4,5,100,3,0.9,NA,NA,NA,NA,0.299276840567924
"dgp60","coverage","bart_s-learner",4,5,100,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",4,1,200,3,0.9,NA,NA,NA,NA,1.55544312298249
"dgp60","ate_bias","bart_s-learner",4,1,200,3,0.9,NA,NA,NA,NA,-0.130805188553708
"dgp60","ci_length","bart_s-learner",4,1,200,3,0.9,NA,NA,NA,NA,0.315350219301324
"dgp60","coverage","bart_s-learner",4,1,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",4,2,200,3,0.9,NA,NA,NA,NA,1.53338156884457
"dgp60","ate_bias","bart_s-learner",4,2,200,3,0.9,NA,NA,NA,NA,-0.152866742691627
"dgp60","ci_length","bart_s-learner",4,2,200,3,0.9,NA,NA,NA,NA,0.297685494472467
"dgp60","coverage","bart_s-learner",4,2,200,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",4,3,200,3,0.9,NA,NA,NA,NA,1.50607965401492
"dgp60","ate_bias","bart_s-learner",4,3,200,3,0.9,NA,NA,NA,NA,-0.180168657521282
"dgp60","ci_length","bart_s-learner",4,3,200,3,0.9,NA,NA,NA,NA,0.307348425368453
"dgp60","coverage","bart_s-learner",4,3,200,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",4,5,200,3,0.9,NA,NA,NA,NA,1.44252112667821
"dgp60","ate_bias","bart_s-learner",4,5,200,3,0.9,NA,NA,NA,NA,-0.243727184857988
"dgp60","ci_length","bart_s-learner",4,5,200,3,0.9,NA,NA,NA,NA,0.291628156597778
"dgp60","coverage","bart_s-learner",4,5,200,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",5,1,75,3,0.9,NA,NA,NA,NA,1.56260903323078
"dgp60","ate_bias","bart_s-learner",5,1,75,3,0.9,NA,NA,NA,NA,-0.123639278305418
"dgp60","ci_length","bart_s-learner",5,1,75,3,0.9,NA,NA,NA,NA,0.314501262927604
"dgp60","coverage","bart_s-learner",5,1,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",5,2,75,3,0.9,NA,NA,NA,NA,1.54477416584199
"dgp60","ate_bias","bart_s-learner",5,2,75,3,0.9,NA,NA,NA,NA,-0.14147414569421
"dgp60","ci_length","bart_s-learner",5,2,75,3,0.9,NA,NA,NA,NA,0.313777556539561
"dgp60","coverage","bart_s-learner",5,2,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",5,3,75,3,0.9,NA,NA,NA,NA,1.51814767410673
"dgp60","ate_bias","bart_s-learner",5,3,75,3,0.9,NA,NA,NA,NA,-0.168100637429471
"dgp60","ci_length","bart_s-learner",5,3,75,3,0.9,NA,NA,NA,NA,0.310183275277383
"dgp60","coverage","bart_s-learner",5,3,75,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",5,5,75,3,0.9,NA,NA,NA,NA,1.46567975503983
"dgp60","ate_bias","bart_s-learner",5,5,75,3,0.9,NA,NA,NA,NA,-0.22056855649637
"dgp60","ci_length","bart_s-learner",5,5,75,3,0.9,NA,NA,NA,NA,0.302222841831152
"dgp60","coverage","bart_s-learner",5,5,75,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",5,1,100,3,0.9,NA,NA,NA,NA,1.56739475746652
"dgp60","ate_bias","bart_s-learner",5,1,100,3,0.9,NA,NA,NA,NA,-0.118853554069682
"dgp60","ci_length","bart_s-learner",5,1,100,3,0.9,NA,NA,NA,NA,0.316203945580286
"dgp60","coverage","bart_s-learner",5,1,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",5,2,100,3,0.9,NA,NA,NA,NA,1.54674448198818
"dgp60","ate_bias","bart_s-learner",5,2,100,3,0.9,NA,NA,NA,NA,-0.139503829548019
"dgp60","ci_length","bart_s-learner",5,2,100,3,0.9,NA,NA,NA,NA,0.312887523681354
"dgp60","coverage","bart_s-learner",5,2,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",5,3,100,3,0.9,NA,NA,NA,NA,1.51389943900239
"dgp60","ate_bias","bart_s-learner",5,3,100,3,0.9,NA,NA,NA,NA,-0.172348872533807
"dgp60","ci_length","bart_s-learner",5,3,100,3,0.9,NA,NA,NA,NA,0.305843096705085
"dgp60","coverage","bart_s-learner",5,3,100,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",5,5,100,3,0.9,NA,NA,NA,NA,1.45993085106322
"dgp60","ate_bias","bart_s-learner",5,5,100,3,0.9,NA,NA,NA,NA,-0.226317460472975
"dgp60","ci_length","bart_s-learner",5,5,100,3,0.9,NA,NA,NA,NA,0.302756674350754
"dgp60","coverage","bart_s-learner",5,5,100,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",5,1,200,3,0.9,NA,NA,NA,NA,1.57527760211072
"dgp60","ate_bias","bart_s-learner",5,1,200,3,0.9,NA,NA,NA,NA,-0.110970709425477
"dgp60","ci_length","bart_s-learner",5,1,200,3,0.9,NA,NA,NA,NA,0.321376223560216
"dgp60","coverage","bart_s-learner",5,1,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",5,2,200,3,0.9,NA,NA,NA,NA,1.53905875992194
"dgp60","ate_bias","bart_s-learner",5,2,200,3,0.9,NA,NA,NA,NA,-0.147189551614265
"dgp60","ci_length","bart_s-learner",5,2,200,3,0.9,NA,NA,NA,NA,0.306945017703091
"dgp60","coverage","bart_s-learner",5,2,200,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",5,3,200,3,0.9,NA,NA,NA,NA,1.50133817391284
"dgp60","ate_bias","bart_s-learner",5,3,200,3,0.9,NA,NA,NA,NA,-0.184910137623361
"dgp60","ci_length","bart_s-learner",5,3,200,3,0.9,NA,NA,NA,NA,0.306080997989544
"dgp60","coverage","bart_s-learner",5,3,200,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",5,5,200,3,0.9,NA,NA,NA,NA,1.43877060385148
"dgp60","ate_bias","bart_s-learner",5,5,200,3,0.9,NA,NA,NA,NA,-0.247477707684719
"dgp60","ci_length","bart_s-learner",5,5,200,3,0.9,NA,NA,NA,NA,0.302198866421103
"dgp60","coverage","bart_s-learner",5,5,200,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",6,1,75,3,0.9,NA,NA,NA,NA,1.61873387442162
"dgp60","ate_bias","bart_s-learner",6,1,75,3,0.9,NA,NA,NA,NA,-0.0675144371145826
"dgp60","ci_length","bart_s-learner",6,1,75,3,0.9,NA,NA,NA,NA,0.290116530997921
"dgp60","coverage","bart_s-learner",6,1,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",6,2,75,3,0.9,NA,NA,NA,NA,1.59541456529233
"dgp60","ate_bias","bart_s-learner",6,2,75,3,0.9,NA,NA,NA,NA,-0.0908337462438726
"dgp60","ci_length","bart_s-learner",6,2,75,3,0.9,NA,NA,NA,NA,0.287760668298292
"dgp60","coverage","bart_s-learner",6,2,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",6,3,75,3,0.9,NA,NA,NA,NA,1.57195877733245
"dgp60","ate_bias","bart_s-learner",6,3,75,3,0.9,NA,NA,NA,NA,-0.114289534203751
"dgp60","ci_length","bart_s-learner",6,3,75,3,0.9,NA,NA,NA,NA,0.281508796510818
"dgp60","coverage","bart_s-learner",6,3,75,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",6,5,75,3,0.9,NA,NA,NA,NA,1.52412661200745
"dgp60","ate_bias","bart_s-learner",6,5,75,3,0.9,NA,NA,NA,NA,-0.162121699528748
"dgp60","ci_length","bart_s-learner",6,5,75,3,0.9,NA,NA,NA,NA,0.278715154129436
"dgp60","coverage","bart_s-learner",6,5,75,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",6,1,100,3,0.9,NA,NA,NA,NA,1.61548864925275
"dgp60","ate_bias","bart_s-learner",6,1,100,3,0.9,NA,NA,NA,NA,-0.0707596622834499
"dgp60","ci_length","bart_s-learner",6,1,100,3,0.9,NA,NA,NA,NA,0.282423834729395
"dgp60","coverage","bart_s-learner",6,1,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",6,2,100,3,0.9,NA,NA,NA,NA,1.58826140552389
"dgp60","ate_bias","bart_s-learner",6,2,100,3,0.9,NA,NA,NA,NA,-0.0979869060123129
"dgp60","ci_length","bart_s-learner",6,2,100,3,0.9,NA,NA,NA,NA,0.277569718225354
"dgp60","coverage","bart_s-learner",6,2,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",6,3,100,3,0.9,NA,NA,NA,NA,1.56555692779215
"dgp60","ate_bias","bart_s-learner",6,3,100,3,0.9,NA,NA,NA,NA,-0.120691383744054
"dgp60","ci_length","bart_s-learner",6,3,100,3,0.9,NA,NA,NA,NA,0.278943339821784
"dgp60","coverage","bart_s-learner",6,3,100,3,0.9,NA,NA,NA,NA,1
"dgp60","ate_estimate","bart_s-learner",6,5,100,3,0.9,NA,NA,NA,NA,1.51336393892086
"dgp60","ate_bias","bart_s-learner",6,5,100,3,0.9,NA,NA,NA,NA,-0.172884372615339
"dgp60","ci_length","bart_s-learner",6,5,100,3,0.9,NA,NA,NA,NA,0.286625835420165
"dgp60","coverage","bart_s-learner",6,5,100,3,0.9,NA,NA,NA,NA,0
"dgp60","ate_estimate","bart_s-learner",6,1,200,3,0.9,NA,NA,NA,NA,1.61250173375397
"dgp60","ate_bias","bart_s-learner",6,1,200,3,0.9,NA,NA,NA,NA,-0.0737465777822282
"dgp60","ci_length","bart_s-learner",6,1,200,3,0.9,NA,NA,NA,NA,0.28416334989534
"dgp60","coverage","bart_s-learner",6,1,200,3,0.9,NA,NA,NA,NA,1
