"dgp","metric","model","iteration","k","n_trees","nu","q","min_node_size","sample_fraction","mtry","weights_method","value"
"dgp40","ate_bias","bart_s-learner",6,1,200,3,0.99,NA,NA,NA,NA,0.0432713700473268
"dgp40","ci_length","bart_s-learner",6,1,200,3,0.99,NA,NA,NA,NA,0.614157871620607
"dgp40","coverage","bart_s-learner",6,1,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,1,200,10,0.75,NA,NA,NA,NA,6.98304099630214
"dgp40","ate_bias","bart_s-learner",6,1,200,10,0.75,NA,NA,NA,NA,0.0210560888965921
"dgp40","ci_length","bart_s-learner",6,1,200,10,0.75,NA,NA,NA,NA,0.607918833337679
"dgp40","coverage","bart_s-learner",6,1,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,2,200,3,0.9,NA,NA,NA,NA,6.94042231382561
"dgp40","ate_bias","bart_s-learner",6,2,200,3,0.9,NA,NA,NA,NA,-0.0215625935799419
"dgp40","ci_length","bart_s-learner",6,2,200,3,0.9,NA,NA,NA,NA,0.581343894238475
"dgp40","coverage","bart_s-learner",6,2,200,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,2,200,3,0.99,NA,NA,NA,NA,6.91141340913407
"dgp40","ate_bias","bart_s-learner",6,2,200,3,0.99,NA,NA,NA,NA,-0.0505714982714771
"dgp40","ci_length","bart_s-learner",6,2,200,3,0.99,NA,NA,NA,NA,0.575034961765891
"dgp40","coverage","bart_s-learner",6,2,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,2,200,10,0.75,NA,NA,NA,NA,6.92157451398431
"dgp40","ate_bias","bart_s-learner",6,2,200,10,0.75,NA,NA,NA,NA,-0.040410393421241
"dgp40","ci_length","bart_s-learner",6,2,200,10,0.75,NA,NA,NA,NA,0.624485302218251
"dgp40","coverage","bart_s-learner",6,2,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,3,200,3,0.9,NA,NA,NA,NA,6.95330131620396
"dgp40","ate_bias","bart_s-learner",6,3,200,3,0.9,NA,NA,NA,NA,-0.00868359120158857
"dgp40","ci_length","bart_s-learner",6,3,200,3,0.9,NA,NA,NA,NA,0.564095324418717
"dgp40","coverage","bart_s-learner",6,3,200,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,3,200,3,0.99,NA,NA,NA,NA,6.94510428313296
"dgp40","ate_bias","bart_s-learner",6,3,200,3,0.99,NA,NA,NA,NA,-0.016880624272587
"dgp40","ci_length","bart_s-learner",6,3,200,3,0.99,NA,NA,NA,NA,0.543319877858085
"dgp40","coverage","bart_s-learner",6,3,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,3,200,10,0.75,NA,NA,NA,NA,6.91766401527617
"dgp40","ate_bias","bart_s-learner",6,3,200,10,0.75,NA,NA,NA,NA,-0.0443208921293836
"dgp40","ci_length","bart_s-learner",6,3,200,10,0.75,NA,NA,NA,NA,0.559004627710546
"dgp40","coverage","bart_s-learner",6,3,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,5,200,3,0.9,NA,NA,NA,NA,6.9050109020128
"dgp40","ate_bias","bart_s-learner",6,5,200,3,0.9,NA,NA,NA,NA,-0.0569740053927497
"dgp40","ci_length","bart_s-learner",6,5,200,3,0.9,NA,NA,NA,NA,0.554895185072501
"dgp40","coverage","bart_s-learner",6,5,200,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,5,200,3,0.99,NA,NA,NA,NA,6.89632500579438
"dgp40","ate_bias","bart_s-learner",6,5,200,3,0.99,NA,NA,NA,NA,-0.0656599016111681
"dgp40","ci_length","bart_s-learner",6,5,200,3,0.99,NA,NA,NA,NA,0.552723540437682
"dgp40","coverage","bart_s-learner",6,5,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",6,5,200,10,0.75,NA,NA,NA,NA,6.8912910978538
"dgp40","ate_bias","bart_s-learner",6,5,200,10,0.75,NA,NA,NA,NA,-0.0706938095517531
"dgp40","ci_length","bart_s-learner",6,5,200,10,0.75,NA,NA,NA,NA,0.568121740955418
"dgp40","coverage","bart_s-learner",6,5,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,75,3,0.9,NA,NA,NA,NA,7.0727821349333
"dgp40","ate_bias","bart_s-learner",7,1,75,3,0.9,NA,NA,NA,NA,0.110797227527751
"dgp40","ci_length","bart_s-learner",7,1,75,3,0.9,NA,NA,NA,NA,0.619597318232861
"dgp40","coverage","bart_s-learner",7,1,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,75,3,0.99,NA,NA,NA,NA,7.06097715639546
"dgp40","ate_bias","bart_s-learner",7,1,75,3,0.99,NA,NA,NA,NA,0.0989922489899069
"dgp40","ci_length","bart_s-learner",7,1,75,3,0.99,NA,NA,NA,NA,0.478901004862758
"dgp40","coverage","bart_s-learner",7,1,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,75,10,0.75,NA,NA,NA,NA,7.06699289881732
"dgp40","ate_bias","bart_s-learner",7,1,75,10,0.75,NA,NA,NA,NA,0.105007991411773
"dgp40","ci_length","bart_s-learner",7,1,75,10,0.75,NA,NA,NA,NA,0.560172112772094
"dgp40","coverage","bart_s-learner",7,1,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,75,3,0.9,NA,NA,NA,NA,7.06491387200435
"dgp40","ate_bias","bart_s-learner",7,2,75,3,0.9,NA,NA,NA,NA,0.102928964598799
"dgp40","ci_length","bart_s-learner",7,2,75,3,0.9,NA,NA,NA,NA,0.497922203973013
"dgp40","coverage","bart_s-learner",7,2,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,75,3,0.99,NA,NA,NA,NA,7.11838131237367
"dgp40","ate_bias","bart_s-learner",7,2,75,3,0.99,NA,NA,NA,NA,0.15639640496812
"dgp40","ci_length","bart_s-learner",7,2,75,3,0.99,NA,NA,NA,NA,0.533927770963461
"dgp40","coverage","bart_s-learner",7,2,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,75,10,0.75,NA,NA,NA,NA,7.04894702442667
"dgp40","ate_bias","bart_s-learner",7,2,75,10,0.75,NA,NA,NA,NA,0.0869621170211152
"dgp40","ci_length","bart_s-learner",7,2,75,10,0.75,NA,NA,NA,NA,0.576120027789357
"dgp40","coverage","bart_s-learner",7,2,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,75,3,0.9,NA,NA,NA,NA,7.05518009547774
"dgp40","ate_bias","bart_s-learner",7,3,75,3,0.9,NA,NA,NA,NA,0.0931951880721904
"dgp40","ci_length","bart_s-learner",7,3,75,3,0.9,NA,NA,NA,NA,0.470014061964877
"dgp40","coverage","bart_s-learner",7,3,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,75,3,0.99,NA,NA,NA,NA,7.04040070899559
"dgp40","ate_bias","bart_s-learner",7,3,75,3,0.99,NA,NA,NA,NA,0.0784158015900358
"dgp40","ci_length","bart_s-learner",7,3,75,3,0.99,NA,NA,NA,NA,0.483467179826541
"dgp40","coverage","bart_s-learner",7,3,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,75,10,0.75,NA,NA,NA,NA,7.05814426960468
"dgp40","ate_bias","bart_s-learner",7,3,75,10,0.75,NA,NA,NA,NA,0.0961593621991321
"dgp40","ci_length","bart_s-learner",7,3,75,10,0.75,NA,NA,NA,NA,0.54229452670131
"dgp40","coverage","bart_s-learner",7,3,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,75,3,0.9,NA,NA,NA,NA,7.04759679157401
"dgp40","ate_bias","bart_s-learner",7,5,75,3,0.9,NA,NA,NA,NA,0.085611884168463
"dgp40","ci_length","bart_s-learner",7,5,75,3,0.9,NA,NA,NA,NA,0.501248149946682
"dgp40","coverage","bart_s-learner",7,5,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,75,3,0.99,NA,NA,NA,NA,7.04802402490578
"dgp40","ate_bias","bart_s-learner",7,5,75,3,0.99,NA,NA,NA,NA,0.0860391175002304
"dgp40","ci_length","bart_s-learner",7,5,75,3,0.99,NA,NA,NA,NA,0.464072075778297
"dgp40","coverage","bart_s-learner",7,5,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,75,10,0.75,NA,NA,NA,NA,7.0132781438305
"dgp40","ate_bias","bart_s-learner",7,5,75,10,0.75,NA,NA,NA,NA,0.0512932364249457
"dgp40","ci_length","bart_s-learner",7,5,75,10,0.75,NA,NA,NA,NA,0.532555473573442
"dgp40","coverage","bart_s-learner",7,5,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,100,3,0.9,NA,NA,NA,NA,7.08666903267857
"dgp40","ate_bias","bart_s-learner",7,1,100,3,0.9,NA,NA,NA,NA,0.124684125273016
"dgp40","ci_length","bart_s-learner",7,1,100,3,0.9,NA,NA,NA,NA,0.556488368143234
"dgp40","coverage","bart_s-learner",7,1,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,100,3,0.99,NA,NA,NA,NA,7.05371873049424
"dgp40","ate_bias","bart_s-learner",7,1,100,3,0.99,NA,NA,NA,NA,0.0917338230886928
"dgp40","ci_length","bart_s-learner",7,1,100,3,0.99,NA,NA,NA,NA,0.540771318265667
"dgp40","coverage","bart_s-learner",7,1,100,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,100,10,0.75,NA,NA,NA,NA,7.06100841516259
"dgp40","ate_bias","bart_s-learner",7,1,100,10,0.75,NA,NA,NA,NA,0.0990235077570407
"dgp40","ci_length","bart_s-learner",7,1,100,10,0.75,NA,NA,NA,NA,0.572446907257566
"dgp40","coverage","bart_s-learner",7,1,100,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,100,3,0.9,NA,NA,NA,NA,7.03932716490096
"dgp40","ate_bias","bart_s-learner",7,2,100,3,0.9,NA,NA,NA,NA,0.0773422574954097
"dgp40","ci_length","bart_s-learner",7,2,100,3,0.9,NA,NA,NA,NA,0.494332463270335
"dgp40","coverage","bart_s-learner",7,2,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,100,3,0.99,NA,NA,NA,NA,7.01774503451298
"dgp40","ate_bias","bart_s-learner",7,2,100,3,0.99,NA,NA,NA,NA,0.0557601271074279
"dgp40","ci_length","bart_s-learner",7,2,100,3,0.99,NA,NA,NA,NA,0.491254228206762
"dgp40","coverage","bart_s-learner",7,2,100,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,100,10,0.75,NA,NA,NA,NA,7.03831254803514
"dgp40","ate_bias","bart_s-learner",7,2,100,10,0.75,NA,NA,NA,NA,0.0763276406295939
"dgp40","ci_length","bart_s-learner",7,2,100,10,0.75,NA,NA,NA,NA,0.550712708673863
"dgp40","coverage","bart_s-learner",7,2,100,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,100,3,0.9,NA,NA,NA,NA,7.04670214006283
"dgp40","ate_bias","bart_s-learner",7,3,100,3,0.9,NA,NA,NA,NA,0.0847172326572814
"dgp40","ci_length","bart_s-learner",7,3,100,3,0.9,NA,NA,NA,NA,0.52036952755197
"dgp40","coverage","bart_s-learner",7,3,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,100,3,0.99,NA,NA,NA,NA,7.02276486783825
"dgp40","ate_bias","bart_s-learner",7,3,100,3,0.99,NA,NA,NA,NA,0.0607799604326953
"dgp40","ci_length","bart_s-learner",7,3,100,3,0.99,NA,NA,NA,NA,0.483508976298704
"dgp40","coverage","bart_s-learner",7,3,100,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,100,10,0.75,NA,NA,NA,NA,7.04070140259749
"dgp40","ate_bias","bart_s-learner",7,3,100,10,0.75,NA,NA,NA,NA,0.0787164951919435
"dgp40","ci_length","bart_s-learner",7,3,100,10,0.75,NA,NA,NA,NA,0.486979399299195
"dgp40","coverage","bart_s-learner",7,3,100,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,100,3,0.9,NA,NA,NA,NA,7.03287256140171
"dgp40","ate_bias","bart_s-learner",7,5,100,3,0.9,NA,NA,NA,NA,0.0708876539961585
"dgp40","ci_length","bart_s-learner",7,5,100,3,0.9,NA,NA,NA,NA,0.491762353827433
"dgp40","coverage","bart_s-learner",7,5,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,100,3,0.99,NA,NA,NA,NA,7.00707299264378
"dgp40","ate_bias","bart_s-learner",7,5,100,3,0.99,NA,NA,NA,NA,0.0450880852382305
"dgp40","ci_length","bart_s-learner",7,5,100,3,0.99,NA,NA,NA,NA,0.480902426542041
"dgp40","coverage","bart_s-learner",7,5,100,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,100,10,0.75,NA,NA,NA,NA,7.0437871618995
"dgp40","ate_bias","bart_s-learner",7,5,100,10,0.75,NA,NA,NA,NA,0.0818022544939483
"dgp40","ci_length","bart_s-learner",7,5,100,10,0.75,NA,NA,NA,NA,0.495154454045751
"dgp40","coverage","bart_s-learner",7,5,100,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,200,3,0.9,NA,NA,NA,NA,7.07615326088388
"dgp40","ate_bias","bart_s-learner",7,1,200,3,0.9,NA,NA,NA,NA,0.114168353478329
"dgp40","ci_length","bart_s-learner",7,1,200,3,0.9,NA,NA,NA,NA,0.547193936377941
"dgp40","coverage","bart_s-learner",7,1,200,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,200,3,0.99,NA,NA,NA,NA,7.04273872561809
"dgp40","ate_bias","bart_s-learner",7,1,200,3,0.99,NA,NA,NA,NA,0.0807538182125445
"dgp40","ci_length","bart_s-learner",7,1,200,3,0.99,NA,NA,NA,NA,0.552348342059039
"dgp40","coverage","bart_s-learner",7,1,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,1,200,10,0.75,NA,NA,NA,NA,7.05962411657954
"dgp40","ate_bias","bart_s-learner",7,1,200,10,0.75,NA,NA,NA,NA,0.0976392091739875
"dgp40","ci_length","bart_s-learner",7,1,200,10,0.75,NA,NA,NA,NA,0.575417363598537
"dgp40","coverage","bart_s-learner",7,1,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,200,3,0.9,NA,NA,NA,NA,7.01514612485644
"dgp40","ate_bias","bart_s-learner",7,2,200,3,0.9,NA,NA,NA,NA,0.0531612174508878
"dgp40","ci_length","bart_s-learner",7,2,200,3,0.9,NA,NA,NA,NA,0.501066460544796
"dgp40","coverage","bart_s-learner",7,2,200,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,200,3,0.99,NA,NA,NA,NA,7.03204921392774
"dgp40","ate_bias","bart_s-learner",7,2,200,3,0.99,NA,NA,NA,NA,0.0700643065221902
"dgp40","ci_length","bart_s-learner",7,2,200,3,0.99,NA,NA,NA,NA,0.493789909173437
"dgp40","coverage","bart_s-learner",7,2,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,2,200,10,0.75,NA,NA,NA,NA,7.06977934728915
"dgp40","ate_bias","bart_s-learner",7,2,200,10,0.75,NA,NA,NA,NA,0.107794439883601
"dgp40","ci_length","bart_s-learner",7,2,200,10,0.75,NA,NA,NA,NA,0.51032174477155
"dgp40","coverage","bart_s-learner",7,2,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,200,3,0.9,NA,NA,NA,NA,7.03367272133305
"dgp40","ate_bias","bart_s-learner",7,3,200,3,0.9,NA,NA,NA,NA,0.0716878139275039
"dgp40","ci_length","bart_s-learner",7,3,200,3,0.9,NA,NA,NA,NA,0.474305671107655
"dgp40","coverage","bart_s-learner",7,3,200,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,200,3,0.99,NA,NA,NA,NA,7.02571996826422
"dgp40","ate_bias","bart_s-learner",7,3,200,3,0.99,NA,NA,NA,NA,0.063735060858666
"dgp40","ci_length","bart_s-learner",7,3,200,3,0.99,NA,NA,NA,NA,0.465836306656803
"dgp40","coverage","bart_s-learner",7,3,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,3,200,10,0.75,NA,NA,NA,NA,7.01898861488166
"dgp40","ate_bias","bart_s-learner",7,3,200,10,0.75,NA,NA,NA,NA,0.0570037074761061
"dgp40","ci_length","bart_s-learner",7,3,200,10,0.75,NA,NA,NA,NA,0.490931383608082
"dgp40","coverage","bart_s-learner",7,3,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,200,3,0.9,NA,NA,NA,NA,6.99646548457606
"dgp40","ate_bias","bart_s-learner",7,5,200,3,0.9,NA,NA,NA,NA,0.034480577170509
"dgp40","ci_length","bart_s-learner",7,5,200,3,0.9,NA,NA,NA,NA,0.482601046991457
"dgp40","coverage","bart_s-learner",7,5,200,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,200,3,0.99,NA,NA,NA,NA,7.0216728416079
"dgp40","ate_bias","bart_s-learner",7,5,200,3,0.99,NA,NA,NA,NA,0.0596879342023495
"dgp40","ci_length","bart_s-learner",7,5,200,3,0.99,NA,NA,NA,NA,0.464701809893614
"dgp40","coverage","bart_s-learner",7,5,200,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",7,5,200,10,0.75,NA,NA,NA,NA,7.01454013465621
"dgp40","ate_bias","bart_s-learner",7,5,200,10,0.75,NA,NA,NA,NA,0.0525552272506591
"dgp40","ci_length","bart_s-learner",7,5,200,10,0.75,NA,NA,NA,NA,0.498097148480297
"dgp40","coverage","bart_s-learner",7,5,200,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,1,75,3,0.9,NA,NA,NA,NA,6.97225111429169
"dgp40","ate_bias","bart_s-learner",8,1,75,3,0.9,NA,NA,NA,NA,0.0102662068861417
"dgp40","ci_length","bart_s-learner",8,1,75,3,0.9,NA,NA,NA,NA,0.580284072576799
"dgp40","coverage","bart_s-learner",8,1,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,1,75,3,0.99,NA,NA,NA,NA,7.03164602944508
"dgp40","ate_bias","bart_s-learner",8,1,75,3,0.99,NA,NA,NA,NA,0.0696611220395269
"dgp40","ci_length","bart_s-learner",8,1,75,3,0.99,NA,NA,NA,NA,0.486398168697916
"dgp40","coverage","bart_s-learner",8,1,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,1,75,10,0.75,NA,NA,NA,NA,7.00174251496914
"dgp40","ate_bias","bart_s-learner",8,1,75,10,0.75,NA,NA,NA,NA,0.0397576075635921
"dgp40","ci_length","bart_s-learner",8,1,75,10,0.75,NA,NA,NA,NA,0.592510333407922
"dgp40","coverage","bart_s-learner",8,1,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,2,75,3,0.9,NA,NA,NA,NA,6.97678362127193
"dgp40","ate_bias","bart_s-learner",8,2,75,3,0.9,NA,NA,NA,NA,0.0147987138663774
"dgp40","ci_length","bart_s-learner",8,2,75,3,0.9,NA,NA,NA,NA,0.534558695084846
"dgp40","coverage","bart_s-learner",8,2,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,2,75,3,0.99,NA,NA,NA,NA,7.01717515654358
"dgp40","ate_bias","bart_s-learner",8,2,75,3,0.99,NA,NA,NA,NA,0.0551902491380334
"dgp40","ci_length","bart_s-learner",8,2,75,3,0.99,NA,NA,NA,NA,0.549487092750054
"dgp40","coverage","bart_s-learner",8,2,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,2,75,10,0.75,NA,NA,NA,NA,7.02064080896869
"dgp40","ate_bias","bart_s-learner",8,2,75,10,0.75,NA,NA,NA,NA,0.0586559015631405
"dgp40","ci_length","bart_s-learner",8,2,75,10,0.75,NA,NA,NA,NA,0.509718905177031
"dgp40","coverage","bart_s-learner",8,2,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,3,75,3,0.9,NA,NA,NA,NA,7.01501613726749
"dgp40","ate_bias","bart_s-learner",8,3,75,3,0.9,NA,NA,NA,NA,0.0530312298619409
"dgp40","ci_length","bart_s-learner",8,3,75,3,0.9,NA,NA,NA,NA,0.480301434025907
"dgp40","coverage","bart_s-learner",8,3,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,3,75,3,0.99,NA,NA,NA,NA,6.99737636682284
"dgp40","ate_bias","bart_s-learner",8,3,75,3,0.99,NA,NA,NA,NA,0.0353914594172897
"dgp40","ci_length","bart_s-learner",8,3,75,3,0.99,NA,NA,NA,NA,0.492851905687631
"dgp40","coverage","bart_s-learner",8,3,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,3,75,10,0.75,NA,NA,NA,NA,6.96229663572562
"dgp40","ate_bias","bart_s-learner",8,3,75,10,0.75,NA,NA,NA,NA,0.000311728320073534
"dgp40","ci_length","bart_s-learner",8,3,75,10,0.75,NA,NA,NA,NA,0.526445883671524
"dgp40","coverage","bart_s-learner",8,3,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,5,75,3,0.9,NA,NA,NA,NA,6.93235677140272
"dgp40","ate_bias","bart_s-learner",8,5,75,3,0.9,NA,NA,NA,NA,-0.0296281360028257
"dgp40","ci_length","bart_s-learner",8,5,75,3,0.9,NA,NA,NA,NA,0.528828379122924
"dgp40","coverage","bart_s-learner",8,5,75,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,5,75,3,0.99,NA,NA,NA,NA,6.92981812295213
"dgp40","ate_bias","bart_s-learner",8,5,75,3,0.99,NA,NA,NA,NA,-0.0321667844534215
"dgp40","ci_length","bart_s-learner",8,5,75,3,0.99,NA,NA,NA,NA,0.529698936843041
"dgp40","coverage","bart_s-learner",8,5,75,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,5,75,10,0.75,NA,NA,NA,NA,6.96562868011217
"dgp40","ate_bias","bart_s-learner",8,5,75,10,0.75,NA,NA,NA,NA,0.00364377270662342
"dgp40","ci_length","bart_s-learner",8,5,75,10,0.75,NA,NA,NA,NA,0.521234151134215
"dgp40","coverage","bart_s-learner",8,5,75,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,1,100,3,0.9,NA,NA,NA,NA,7.01856337968772
"dgp40","ate_bias","bart_s-learner",8,1,100,3,0.9,NA,NA,NA,NA,0.0565784722821743
"dgp40","ci_length","bart_s-learner",8,1,100,3,0.9,NA,NA,NA,NA,0.521312774871513
"dgp40","coverage","bart_s-learner",8,1,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,1,100,3,0.99,NA,NA,NA,NA,7.00485741385288
"dgp40","ate_bias","bart_s-learner",8,1,100,3,0.99,NA,NA,NA,NA,0.0428725064473277
"dgp40","ci_length","bart_s-learner",8,1,100,3,0.99,NA,NA,NA,NA,0.504707512779348
"dgp40","coverage","bart_s-learner",8,1,100,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,1,100,10,0.75,NA,NA,NA,NA,7.00125469108083
"dgp40","ate_bias","bart_s-learner",8,1,100,10,0.75,NA,NA,NA,NA,0.0392697836752784
"dgp40","ci_length","bart_s-learner",8,1,100,10,0.75,NA,NA,NA,NA,0.531349452700606
"dgp40","coverage","bart_s-learner",8,1,100,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,2,100,3,0.9,NA,NA,NA,NA,7.01582754458659
"dgp40","ate_bias","bart_s-learner",8,2,100,3,0.9,NA,NA,NA,NA,0.0538426371810408
"dgp40","ci_length","bart_s-learner",8,2,100,3,0.9,NA,NA,NA,NA,0.496513967418027
"dgp40","coverage","bart_s-learner",8,2,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,2,100,3,0.99,NA,NA,NA,NA,7.00675390593951
"dgp40","ate_bias","bart_s-learner",8,2,100,3,0.99,NA,NA,NA,NA,0.044768998533959
"dgp40","ci_length","bart_s-learner",8,2,100,3,0.99,NA,NA,NA,NA,0.573856114602943
"dgp40","coverage","bart_s-learner",8,2,100,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,2,100,10,0.75,NA,NA,NA,NA,7.03580362306788
"dgp40","ate_bias","bart_s-learner",8,2,100,10,0.75,NA,NA,NA,NA,0.073818715662334
"dgp40","ci_length","bart_s-learner",8,2,100,10,0.75,NA,NA,NA,NA,0.52914160737844
"dgp40","coverage","bart_s-learner",8,2,100,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,3,100,3,0.9,NA,NA,NA,NA,7.00083552114073
"dgp40","ate_bias","bart_s-learner",8,3,100,3,0.9,NA,NA,NA,NA,0.0388506137351774
"dgp40","ci_length","bart_s-learner",8,3,100,3,0.9,NA,NA,NA,NA,0.514398827551627
"dgp40","coverage","bart_s-learner",8,3,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,3,100,3,0.99,NA,NA,NA,NA,6.98766692508363
"dgp40","ate_bias","bart_s-learner",8,3,100,3,0.99,NA,NA,NA,NA,0.0256820176780765
"dgp40","ci_length","bart_s-learner",8,3,100,3,0.99,NA,NA,NA,NA,0.48984433884621
"dgp40","coverage","bart_s-learner",8,3,100,3,0.99,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,3,100,10,0.75,NA,NA,NA,NA,7.01137128186219
"dgp40","ate_bias","bart_s-learner",8,3,100,10,0.75,NA,NA,NA,NA,0.0493863744566356
"dgp40","ci_length","bart_s-learner",8,3,100,10,0.75,NA,NA,NA,NA,0.520717456562483
"dgp40","coverage","bart_s-learner",8,3,100,10,0.75,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,5,100,3,0.9,NA,NA,NA,NA,6.96531070927125
"dgp40","ate_bias","bart_s-learner",8,5,100,3,0.9,NA,NA,NA,NA,0.00332580186569764
"dgp40","ci_length","bart_s-learner",8,5,100,3,0.9,NA,NA,NA,NA,0.493986990654317
"dgp40","coverage","bart_s-learner",8,5,100,3,0.9,NA,NA,NA,NA,1
"dgp40","ate_estimate","bart_s-learner",8,5,100,3,0.99,NA,NA,NA,NA,6.98141953818592
"dgp40","ate_bias","bart_s-learner",8,5,100,3,0.99,NA,NA,NA,NA,0.0194346307803697
